zipcode;locality;subregion;region
23591;23054;23;01
24132;24132;24;07
24143;24145;24;07
24148;24012;24;07
24344;24024;24;07
24356;24026;24;07
24434;24070;24;07
24457;24169;24;07
24511;24209;24;07
24550;24206;24;07
24689;24901;24;07
24731;24161;24;07
24790;24136;24;07
24914;24116;24;07
24917;24025;24;07
25139;25134;25;09
25183;25204;25;09
25460;25073;25;09
25589;25024;25;09
26526;26054;26;17
27001;27028;27;12
27151;27039;27;12
27177;27049;27;12
27190;27028;27;12
27347;27024;27;12
27366;27026;27;12
27416;27031;27;12
27518;27016;27;12
27528;27009;27;12
27532;27009;27;12
27600;27057;27;12
27824;27021;27;12
27861;27066;27;12
27867;27066;27;12
28001;28079;28;13
28039;28079;28;13
28270;28044;28;13
28343;28161;28;13
28391;28157;28;13
28490;28018;28;13
28690;28026;28;13
28822;28049;28;13
28935;28092;28;13
29560;29080;29;01
29680;29051;29;01
30383;30016;30;14
31176;31260;31;15
31311;31067;31;15
31485;31156;31;15
32141;32076;32;12
32160;32052;32;12
32315;32009;32;12
32334;32017;32;12
32358;32038;32;12
32418;32069;32;12
32632;32032;32;12
32637;32032;32;12
32792;32058;32;12
33126;33069;33;03
33162;33038;33;03
33203;33024;33;03
33424;33035;33;03
33430;33014;33;03
33520;33040;33;03
33529;33040;33;03
33567;33056;33;03
33617;33037;33;03
33760;33017;33;03
33945;33060;33;03
34460;34901;34;07
34850;34049;34;07
35250;35011;35;05
35270;35002;35;05
35319;35021;35;05
35369;35019;35;05
36210;36057;36;12
36270;36057;36;12
36414;36039;36;12
36524;36020;36;12
36657;36040;36;12
36692;36002;36;12
36816;36045;36;12
36849;36019;36;12
36875;36030;36;12
37150;37370;37;07
37185;37185;37;07
37255;37044;37;07
37319;37083;37;07
37330;37038;37;07
37554;37006;37;07
37724;37102;37;07
37765;37325;37;07
37777;37312;37;07
37778;37156;37;07
38291;38023;38;05
38429;38034;38;05
38438;38022;38;05
38489;38010;38;05
38679;38001;38;05
38713;38008;38;05
38770;38045;38;05
38811;38036;38;05
38914;38901;38;05
39477;39052;39;06
39538;39060;39;06
39766;39102;39;06
39809;39057;39;06
40161;40139;40;07
40197;40906;40;07
40216;40065;40;07
40360;40041;40;07
40395;40222;40;07
40447;40148;40;07
41359;41099;41;01
41479;41078;41;01
41580;41026;41;01
42180;42211;42;07
43312;43167;43;09
43415;43086;43;09
43596;43071;43;09
43719;43024;43;09
43740;43093;43;09
43760;43095;43;09
44070;44216;44;02
44147;44074;44;02
44169;44093;44;02
44211;44050;44;02
44233;44168;44;02
44300;44153;44;02
44360;44209;44;02
44509;44022;44;02
44558;44116;44;02
45121;45098;45;08
45215;45199;45;08
45290;45128;45;08
45610;45110;45;08
45694;45165;45;08
46010;46250;46;10
46162;46038;46;10
46166;46133;46;10
46229;46194;46;10
46269;46246;46;10
46340;46213;46;10
46357;46213;46;10
46394;46214;46;10
46710;46113;46;10
46729;46002;46;10
46812;46042;46;10
46821;46107;46;10
46930;46102;46;10
47001;47186;47;07
47250;47090;47;07
47451;47104;47;07
47511;47160;47;07
47641;47043;47;07
47672;47183;47;07
47675;47024;47;07
47690;47185;47;07
47810;47205;47;07
47815;47162;47;07
48011;48020;48;16
48278;48060;48;16
48314;48076;48;16
48640;48016;48;16
48830;48045;48;16
48993;48044;48;16
48998;48044;48;16
49001;49275;49;07
49150;49125;49;07
49192;49227;49;07
49255;49023;49;07
49270;49152;49;07
49347;49062;49;07
49523;49209;49;07
49560;49104;49;07
49618;49206;49;07
49731;49132;49;07
50005;50297;50;02
50006;50297;50;02
50249;50243;50;02
50270;50225;50;02
50367;50224;50;02
50781;50012;50;02
51080;51001;51;18
01130;01063;01;16
01260;01009;01;16
02150;02075;02;08
02161;02043;02;08
02270;02079;02;08
02490;02037;02;08
02500;02074;02;08
02652;02056;02;08
02660;02025;02;08
03410;03043;03;10
03737;03082;03;10
03860;03084;03;10
04003;04013;04;01
04118;04066;04;01
04500;04045;04;01
04532;04901;04;01
04648;04035;04;01
04769;04029;04;01
04812;04006;04;01
05110;05022;05;07
05163;05185;05;07
05165;05183;05;07
05240;05161;05;07
05413;05262;05;07
05520;05247;05;07
05696;05097;05;07
06001;06015;06;11
06120;06093;06;11
06172;06131;06;11
06195;06015;06;11
06250;06020;06;11
06717;06156;06;11
07159;07005;07;04
07314;07058;07;04
07669;07057;07;04
07820;07046;07;04
08033;08019;08;09
08200;08187;08;09
08274;08212;08;09
08370;08035;08;09
08469;08081;08;09
08495;08082;08;09
08507;08246;08;09
08554;08269;08;09
08580;08237;08;09
08671;08141;08;09
08736;08085;08;09
08781;08162;08;09
08805;08187;08;09
08840;08301;08;09
09120;09427;09;07
09124;09427;09;07
09219;09219;09;07
09226;09047;09;07
09228;09101;09;07
09342;09389;09;07
09570;09025;09;07
10183;10194;10;11
10191;10170;10;11
10331;10213;10;11
10333;10083;10;11
10374;10134;10;11
10513;10062;10;11
10516;10203;10;11
10521;10182;10;11
10660;10137;10;11
10695;10175;10;11
10720;10214;10;11
10829;10045;10;11
10866;10071;10;11
10869;10185;10;11
10881;10038;10;11
11351;11013;11;01
11406;11020;11;01
11650;11041;11;01
11692;11034;11;01
12080;12040;12;10
12315;12127;12;10
12431;12114;12;10
12499;12056;12;10
12529;12082;12;10
12590;12011;12;10
12592;12053;12;10
13196;13034;13;08
13432;13022;13;08
13473;13015;13;08
13610;13028;13;08
14013;14021;14;01
14330;14021;14;01
14512;14056;14;01
14915;14010;14;01
15121;15016;15;12
15165;15008;15;12
15169;15075;15;12
15299;15023;15;12
15389;15902;15;12
15597;15054;15;12
15808;15079;15;12
15838;15056;15;12
15840;15077;15;12
15856;15093;15;12
15866;15082;15;12
15990;15011;15;12
16370;16258;16;08
16460;16027;16;08
16600;16190;16;08
16739;16213;16;08
16812;16006;16;08
17142;17211;17;09
17182;17020;17;09
17466;17076;17;09
17484;17066;17;09
17731;17196;17;09
17830;17162;17;09
17850;17162;17;09
18101;18911;18;01
18211;18050;18;01
18369;18188;18;01
18370;18138;18;01
18440;18035;18;01
18448;18035;18;01
18490;18141;18;01
18494;18182;18;01
18566;18028;18;01
18813;18912;18;01
18820;18164;18;01
19141;19326;19;08
19193;19130;19;08
19210;19331;19;08
19238;19092;19;08
19350;19190;19;08
19391;19227;19;08
20006;20069;20;16
20013;20069;20;16
20014;20069;20;16
20550;20034;20;16
21591;21066;21;01
22005;22125;22;02
22111;22156;22;02
22430;22117;22;02
22572;22089;22;02
23180;23035;23;01
23294;23904;23;01
23688;23002;23;01
23700;23055;23;01
24149;24012;24;07
24221;24032;24;07
24234;24212;24;07
24237;24149;24;07
24251;24105;24;07
24274;24133;24;07
24404;24115;24;07
24413;24100;24;07
24429;24112;24;07
24459;24169;24;07
24525;24009;24;07
24640;24134;24;07
24699;24901;24;07
24724;24090;24;07
24840;24193;24;07
24912;24020;24;07
24970;24060;24;07
25171;25007;25;09
25181;25210;25;09
25318;25003;25;09
25354;25217;25;09
25573;25017;25;09
25598;25025;25;09
25652;25001;25;09
25725;25139;25;09
25736;25034;25;09
26001;26089;26;17
26008;26089;26;17
26214;26127;26;17
26288;26183;26;17
26376;26143;26;17
26531;26003;26;17
27208;27040;27;12
27235;27020;27;12
27282;27010;27;12
27293;27028;27;12
27372;27022;27;12
27500;27016;27;12
27633;27055;27;12
27647;27006;27;12
27652;27034;27;12
27678;27006;27;12
27794;27005;27;12
27834;27021;27;12
28021;28079;28;13
28410;28082;28;13
28523;28123;28;13
28540;28110;28;13
28620;28008;28;13
28792;28085;28;13
28811;28048;28;13
28914;28074;28;13
28943;28058;28;13
29080;29067;29;01
29195;29044;29;01
30070;30030;30;14
30385;30016;30;14
30528;30022;30;14
30813;30024;30;14
31414;31113;31;15
31487;31155;31;15
31639;31050;31;15
31754;31024;31;15
31877;31144;31;15
32172;32054;32;12
32329;32073;32;12
32652;32067;32;12
32693;32077;32;12
32701;32007;32;12
32706;32043;32;12
32812;32014;32;12
32911;32075;32;12
33160;33058;33;03
33163;33038;33;03
33204;33024;33;03
33211;33024;33;03
33315;33076;33;03
33350;33024;33;03
33448;33025;33;03
33592;33036;33;03
33598;33036;33;03
33599;33047;33;03
33600;33037;33;03
33640;33037;33;03
33719;33041;33;03
33726;33018;33;03
33731;33007;33;03
33770;33074;33;03
33811;33011;33;03
33842;33068;33;03
33869;33059;33;03
33960;33060;33;03
34347;34137;34;07
34490;34174;34;07
35107;35019;35;05
35119;35019;35;05
35457;35023;35;05
35530;35024;35;05
35559;35018;35;05
36310;36057;36;12
36391;36035;36;12
36436;36001;36;12
36528;36020;36;12
36569;36018;36;12
36648;36056;36;12
36650;36005;36;12
36675;36015;36;12
36890;36031;36;12
36915;36026;36;12
36960;36051;36;12
37258;37350;37;07
37490;37062;37;07
37767;37089;37;07
38006;38038;38;05
38588;38005;38;05
38616;38017;38;05
38680;38019;38;05
38750;38027;38;05
38860;38050;38;05
38869;38050;38;05
39002;39075;39;06
39294;39017;39;06
40121;40017;40;07
40330;40088;40;07
40532;40144;40;07
41006;41091;41;01
41071;41091;41;01
41110;41016;41;01
42330;42162;42;07
42340;42162;42;07
42341;42105;42;07
43130;43148;43;09
43154;43144;43;09
43178;43002;43;09
43205;43123;43;09
43370;43099;43;09
43516;43068;43;09
43580;43901;43;09
43597;43018;43;09
43770;43094;43;09
43784;43048;43;09
43785;43032;43;09
43814;43170;43;09
43877;43902;43;09
44123;44249;44;02
44589;44194;44;02
44760;44238;44;02
45127;45182;45;08
45400;45106;45;08
45574;45065;45;08
45651;45170;45;08
45654;45150;45;08
45671;45162;45;08
46011;46250;46;10
46141;46092;46;10
46293;46053;46;10
46390;46213;46;10
46660;46160;46;10
46770;46143;46;10
46838;46150;46;10
47013;47186;47;07
47116;47121;47;07
47150;47193;47;07
47171;47044;47;07
47232;47192;47;07
47490;47139;47;07
48007;48020;48;16
48450;48029;48;16
48950;48902;48;16
48990;48044;48;16
49121;49122;49;07
49152;49210;49;07
49154;49146;49;07
49561;49104;49;07
50059;50297;50;02
50080;50297;50;02
50140;50039;50;02
50178;50022;50;02
50280;50068;50;02
50347;50002;50;02
50546;50027;50;02
50560;50003;50;02
50687;50128;50;02
01321;01031;01;16
02006;02003;02;08
02129;02063;02;08
02240;02046;02;08
02248;02041;02;08
02350;02080;02;08
02360;02016;02;08
02439;02030;02;08
02489;02086;02;08
02614;02014;02;08
02640;02009;02;08
03139;03065;03;10
03169;03015;03;10
03200;03065;03;10
03205;03065;03;10
03310;03080;03;10
03580;03011;03;10
03581;03011;03;10
03709;03063;03;10
03720;03041;03;10
04100;04066;04;01
04270;04086;04;01
04271;04086;04;01
04620;04100;04;01
04720;04079;04;01
04838;04063;04;01
04857;04004;04;01
04867;04056;04;01
04870;04076;04;01
05112;05211;05;07
05134;05154;05;07
05149;05059;05;07
05196;05245;05;07
05298;05193;05;07
05412;05207;05;07
05516;05200;05;07
06109;06095;06;11
06679;06063;06;11
06692;06062;06;11
06715;06111;06;11
06928;06077;06;11
07240;07049;07;04
07312;07034;07;04
07340;07001;07;04
07711;07052;07;04
08029;08019;08;09
08036;08019;08;09
08104;08124;08;09
08188;08296;08;09
08211;08051;08;09
08270;08140;08;09
08289;08297;08;09
08392;08197;08;09
08586;08195;08;09
08785;08292;08;09
08903;08101;08;09
09198;09177;09;07
09313;09017;09;07
09354;09270;09;07
09491;09421;09;07
09515;09209;09;07
09558;09903;09;07
10071;10037;10;11
10131;10201;10;11
10140;10087;10;11
10269;10158;10;11
10460;10110;10;11
10515;10203;10;11
10630;10050;10;11
10640;10050;10;11
10700;10096;10;11
10812;10211;10;11
10814;10207;10;11
10930;10133;10;11
11594;11020;11;01
11649;11010;11;01
12006;12040;12;10
12140;12003;12;10
12182;12105;12;10
12320;12099;12;10
12415;12076;12;10
12591;12011;12;10
13071;13034;13;08
13115;13006;13;08
13320;13093;13;08
13590;13048;13;08
14230;14071;14;01
14600;14043;14;01
14978;14037;14;01
15004;15030;15;12
15153;15037;15;12
15200;15057;15;12
15368;15061;15;12
15470;15036;15;12
15520;15035;15;12
15576;15076;15;12
15592;15036;15;12
15612;15015;15;12
15683;15084;15;12
15851;15093;15;12
15887;15066;15;12
15898;15078;15;12
15970;15071;15;12
16269;16157;16;08
16423;16145;16;08
16532;16112;16;08
16537;16011;16;08
16622;16159;16;08
16649;16058;16;08
16670;16171;16;08
16720;16047;16;08
16740;16015;16;08
16770;16191;16;08
16879;16234;16;08
17110;17902;17;09
17116;17901;17;09
17172;17133;17;09
17176;17207;17;09
17402;17009;17;09
17403;17164;17;09
17722;17060;17;09
17771;17182;17;09
17843;17040;17;09
17868;17107;17;09
18008;18087;18;01
18080;18087;18;01
18182;18087;18;01
18339;18059;18;01
18515;18076;18;01
18560;18088;18;01
18659;18071;18;01
19001;19130;19;08
19111;19327;19;08
19130;19045;19;08
19134;19215;19;08
19174;19300;19;08
19197;19130;19;08
19227;19263;19;08
19244;19096;19;08
19265;19257;19;08
19266;19257;19;08
19270;19044;19;08
19354;19227;19;08
19356;19277;19;08
19390;19118;19;08
19441;19148;19;08
19495;19333;19;08
20012;20069;20;16
20160;20069;20;16
20567;20059;20;16
20577;20011;20;16
21290;21004;21;01
21670;21052;21;01
22192;22150;22;02
22348;22066;22;02
22349;22907;22;02
22376;22230;22;02
22414;22158;22;02
22639;22059;22;02
22713;22130;22;02
23071;23050;23;01
23730;23096;23;01
23760;23006;23;01
24080;24089;24;07
24208;24107;24;07
24291;24097;24;07
24380;24122;24;07
24420;24070;24;07
24435;24196;24;07
24437;24196;24;07
24438;24019;24;07
24488;24110;24;07
24721;24091;24;07
24800;24056;24;07
25120;25013;25;09
25230;25137;25;09
25265;25068;25;09
25269;25238;25;09
25344;25902;25;09
25450;25009;25;09
25569;25208;25;09
25616;25138;25;09
25693;25161;25;09
25716;25100;25;09
25747;25042;25;09
26291;26139;26;17
26528;26047;26;17
26533;26104;26;17
26560;26021;26;17
26580;26018;26;17
27136;27018;27;12
27143;27011;27;12
27214;27049;27;12
27227;27020;27;12
27277;27004;27;12
27318;27052;27;12
27342;27024;27;12
27421;27059;27;12
27519;27016;27;12
27531;27009;27;12
27636;27055;27;12
27729;27048;27;12
27774;27002;27;12
27788;27019;27;12
28119;28134;28;13
28296;28135;28;13
28595;28055;28;13
28740;28120;28;13
28934;28092;28;13
29120;29008;29;01
29193;29067;29;01
29420;29031;29;01
29649;29070;29;01
29691;29068;29;01
29770;29091;29;01
30004;30030;30;14
30109;30030;30;14
30169;30030;30;14
30368;30016;30;14
30380;30016;30;14
30399;30016;30;14
30410;30015;30;14
30500;30027;30;14
30593;30016;30;14
30833;30030;30;14
30836;30030;30;14
30850;30039;30;14
30870;30026;30;14
31001;31201;31;15
31004;31201;31;15
31007;31201;31;15
31382;31164;31;15
31409;31216;31;15
31797;31236;31;15
31820;31084;31;15
32103;32054;32;12
32368;32083;32;12
32429;32040;32;12
32432;32010;32;12
32648;32016;32;12
33174;33044;33;03
33189;33066;33;03
33325;33019;33;03
33393;33024;33;03
33422;33035;33;03
33450;33016;33;03
33613;33037;33;03
33700;33034;33;03
33780;33034;33;03
33783;33034;33;03
33792;33034;33;03
33815;33011;33;03
33866;33059;33;03
34239;34189;34;07
34305;34184;34;07
34320;34059;34;07
34400;34083;34;07
34405;34168;34;07
34410;34108;34;07
35120;35012;35;05
35220;35016;35;05
35290;35019;35;05
35308;35021;35;05
35613;35017;35;05
36380;36021;36;12
36389;36021;36;12
36518;36024;36;12
36539;36047;36;12
36686;36017;36;12
36687;36017;36;12
36710;36055;36;12
36836;36025;36;12
36868;36042;36;12
36954;36029;36;12
36957;36029;36;12
36967;36027;36;12
36990;36051;36;12
37190;37322;37;07
37259;37275;37;07
37427;37238;37;07
37790;37139;37;07
37881;37330;37;07
38001;38038;38;05
38380;38051;38;05
38412;38031;38;05
38414;38031;38;05
38509;38011;38;05
38628;38035;38;05
38710;38008;38;05
38714;38037;38;05
38787;38016;38;05
39004;39075;39;06
39070;39075;39;06
39195;39006;39;06
39311;39018;39;06
39410;39092;39;06
39470;39052;39;06
39551;39033;39;06
39706;39020;39;06
40136;40185;40;07
40171;40188;40;07
40241;40063;40;07
40400;40076;40;07
40494;40022;40;07
40541;40229;40;07
40556;40109;40;07
40560;40032;40;07
41009;41091;41;01
41219;41049;41;01
41564;41054;41;01
41760;41036;41;01
41804;41067;41;01
41940;41093;41;01
42071;42173;42;07
43527;43155;43;09
43594;43106;43;09
43737;43154;43;09
43893;43012;43;09
43897;43155;43;09
44164;44266;44;02
44310;44197;44;02
44320;44033;44;02
44431;44012;44;02
44433;44121;44;02
44477;44010;44;02
44493;44152;44;02
44550;44014;44;02
44741;44110;44;02
45005;45168;45;08
45314;45050;45;08
45532;45039;45;08
45580;45030;45;08
45890;45027;45;08
46025;46250;46;10
46138;46207;46;10
46250;46019;46;10
46530;46205;46;10
46701;46131;46;10
46816;46154;46;10
46890;46004;46;10
46900;46244;46;10
47014;47186;47;07
47173;47105;47;07
47183;47169;47;07
47196;47111;47;07
47430;47112;47;07
47440;47087;47;07
47812;47109;47;07
47840;47207;47;07
48212;48059;48;16
48288;48049;48;16
48800;48090;48;16
48810;48912;48;16
49007;49275;49;07
49100;49260;49;07
49127;49042;49;07
49168;49071;49;07
49176;49149;49;07
49251;49012;49;07
49359;49224;49;07
49525;49209;49;07
49583;49162;49;07
49591;49176;49;07
49623;49171;49;07
49692;49113;49;07
49710;49058;49;07
49740;49091;49;07
49743;49186;49;07
49830;49020;49;07
50108;50024;50;02
50229;50054;50;02
50258;50198;50;02
50310;50293;50;02
50540;50055;50;02
50689;50248;50;02
50694;50095;50;02
50770;50222;50;02
02070;02003;02;08
02142;02063;02;08
02200;02024;02;08
02409;02037;02;08
03325;03099;03;10
03420;03053;03;10
03657;30043;30;14
03724;03128;03;10
03828;03106;03;10
04458;04023;04;01
04617;04035;04;01
04690;04053;04;01
04743;04079;04;01
04830;04098;04;01
04879;04096;04;01
05100;05163;05;07
05145;05213;05;07
05215;05178;05;07
05621;05236;05;07
06006;06015;06;11
06378;06142;06;11
06444;06139;06;11
06469;06039;06;11
06660;06051;06;11
06678;06157;06;11
07070;07040;07;04
07170;07063;07;04
07191;07007;07;04
07196;07011;07;04
07458;07039;07;04
07713;07052;07;04
08028;08019;08;09
08187;08248;08;09
08206;08187;08;09
08207;08187;08;09
08213;08167;08;09
08227;08279;08;09
08282;08176;08;09
08389;08155;08;09
08506;08037;08;09
08719;08297;08;09
08732;08058;08;09
08760;08114;08;09
08818;08148;08;09
09128;09427;09;07
09344;09432;09;07
09351;09162;09;07
09580;09410;09;07
09610;09105;09;07
09616;09378;09;07
09650;09430;09;07
10005;10037;10;11
10189;10165;10;11
10591;10116;10;11
10672;10202;10;11
10739;10174;10;11
10820;10045;10;11
10891;10072;10;11
11178;11025;11;01
11595;11020;11;01
12165;12014;12;10
12170;12100;12;10
12316;12080;12;10
12370;12052;12;10
13260;13023;13;08
13326;13057;13;08
13412;13038;13;08
13500;13071;13;08
13660;13050;13;08
13690;13005;13;08
13730;13077;13;08
14010;14021;14;01
14400;14054;14;01
14490;14072;14;01
14548;14040;14;01
15106;15019;15;12
15118;15040;15;12
15183;15021;15;12
15187;15024;15;12
15212;15057;15;12
15256;15045;15;12
15291;15053;15;12
15530;15025;15;12
15554;15087;15;12
15594;15036;15;12
15626;15051;15;12
15630;15048;15;12
15650;15017;15;12
15821;15066;15;12
15900;15065;15;12
15911;15074;15;12
15965;15073;15;12
15996;15071;15;12
16144;16909;16;08
16161;16211;16;08
16220;16175;16;08
16781;16083;16;08
17118;17901;17;09
17177;17207;17;09
17244;17044;17;09
17480;17152;17;09
17486;17047;17;09
17512;17096;17;09
17530;17036;17;09
17800;17114;17;09
17811;17184;17;09
18151;18145;18;01
18190;18047;18;01
18270;18135;18;01
18340;18079;18;01
18600;18140;18;01
18770;18006;18;01
18815;18053;18;01
18830;18098;18;01
19145;19233;19;08
19312;19267;19;08
19336;19209;19;08
19450;19291;19;08
19458;19291;19;08
19490;19053;19;08
20216;20062;20;16
21540;21076;21;01
21649;21004;21;01
22123;22027;22;02
22377;22230;22;02
22400;22158;22;02
22436;22117;22;02
22500;22061;22;02
22520;22112;22;02
22529;22112;22;02
22550;22225;22;02
22559;22225;22;02
22636;22199;22;02
22661;22170;22;02
22664;22204;22;02
23007;23050;23;01
23339;23097;23;01
23660;23003;23;01
23680;23002;23;01
23691;23002;23;01
24162;24225;24;07
24165;24079;24;07
24239;24054;24;07
24314;24049;24;07
24325;24018;24;07
24326;24139;24;07
24343;24024;24;07
24379;24210;24;07
24391;24162;24;07
24394;24182;24;07
24630;24061;24;07
24762;24124;24;07
24837;24194;24;07
24870;24068;24;07
24911;24020;24;07
25111;25120;25;09
25132;25053;25;09
25317;25003;25;09
25410;25081;25;09
25530;25243;25;09
25550;25059;25;09
26009;26089;26;17
26122;26067;26;17
26142;26168;26;17
26327;26027;26;17
26529;26047;26;17
27124;27011;27;12
27153;27039;27;12
27207;27040;27;12
27216;27040;27;12
27250;27010;27;12
27259;27010;27;12
27331;27047;27;12
27376;27015;27;12
27379;27015;27;12
27438;27041;27;12
27527;27009;27;12
27635;27055;27;12
27670;27045;27;12
27840;27065;27;12
28003;28079;28;13
28014;28079;28;13
28019;28079;28;13
28031;28079;28;13
28044;28079;28;13
28130;28162;28;13
28140;28059;28;13
28190;19067;19;08
28222;28080;28;13
28679;28181;28;13
28830;28130;28;13
29006;29067;29;01
29350;29020;29;01
29392;29063;29;01
29540;29015;29;01
29690;29041;29;01
30154;30030;30;14
30162;30030;30;14
30192;30014;30;14
30195;30015;30;14
30420;30017;30;14
30600;30009;30;14
30849;30008;30;14
31009;31201;31;15
31010;31201;31;15
31119;31088;31;15
31180;31907;31;15
31230;31251;31;15
31417;31128;31;15
31420;31243;31;15
31453;31095;31;15
31454;31181;31;15
31496;31235;31;15
