origin_age_data_id,avg,cards,gender,merchants,txs
80136,58.2025,0,filtered,0,4
80138,32.188,4,F,5,10
80138,37.8375,0,filtered,0,4
80139,20.1225,8,F,4,8
80139,29.694,8,M,4,10
80140,101.27333,3,M,3,3
80140,44.96,0,filtered,0,4
80141,70.57,0,filtered,0,7
80143,11.31667,0,filtered,0,3
80144,13.24571,5,F,5,7
80144,20.86,4,M,4,5
80145,19.28333,3,F,6,9
80145,28.9,0,filtered,0,2
80146,28.4675,3,F,4,4
80146,332.72,0,filtered,0,1
80147,191.478,4,M,4,5
80147,32.93,0,filtered,0,1
80149,23.47538,11,M,7,13
80149,21.94,0,filtered,0,2
80150,33.57571,7,F,3,7
80150,26.92538,12,M,7,13
80151,24.06667,3,F,3,3
80151,45.88667,0,filtered,0,12
80152,21.4925,3,M,3,4
80154,22.05286,0,filtered,0,7
80155,39.79,3,F,3,3
80155,31.84444,7,M,3,9
80157,10.36,5,E,5,9
80158,18.83333,5,F,5,6
80158,55.58125,5,M,7,8
80159,11.98667,3,M,3,3
80159,21.71,0,filtered,0,2
80160,23.61,4,F,4,4
80160,12.06,0,filtered,0,2
80161,254.31,0,filtered,0,3
80163,23.806,5,F,4,5
80163,33.44,0,filtered,0,2
80164,19.734,0,filtered,0,10
80165,63.708,5,F,5,5
80165,36.53333,0,filtered,0,9
80166,112.664,4,M,4,5
80166,52.765,0,filtered,0,2
80168,15.415,11,F,10,12
80168,26.25133,5,M,10,15
80169,21.42667,3,F,3,3
80169,59.566,5,M,3,5
80170,66.59667,5,M,3,6
80170,30.46,0,filtered,0,1
80171,12.24722,5,M,4,18
80173,28.1075,6,F,7,8
80173,16,3,M,3,3
80174,24.85,6,F,6,6
80174,36.81364,9,M,9,11
80175,26.85857,4,F,7,7
80175,71.064,4,M,4,5
80176,95.77667,3,F,3,3
80178,24.448,4,F,4,5
80178,21.29387,6,M,12,31
80179,40.66286,4,F,4,7
80179,30.72,0,filtered,0,1
80180,109.17,4,M,4,4
80182,8.4,4,F,5,6
80182,39.84,0,filtered,0,1
80183,34.00167,4,F,6,6
80183,8.22,0,filtered,0,1
80184,35.68333,3,F,3,3
80184,141.37143,3,M,3,7
80185,27.46,0,filtered,0,8
80187,13.73222,7,F,8,9
80187,35.2625,3,M,3,4
80188,23.12125,6,F,7,16
80188,38.65,0,filtered,0,4
80189,26.4025,0,filtered,0,4
80190,53.78,0,filtered,0,10
80192,31.5,6,F,7,10
80192,14.48,3,M,3,3
80193,36.2325,3,M,4,4
80193,119.585,0,filtered,0,2
80194,100.83,0,filtered,0,3
80195,27.504,5,F,5,5
80195,179.48,0,filtered,0,1
80197,19.696,3,F,5,5
80197,6.29,0,filtered,0,1
80198,13.787,8,F,8,10
80198,25.11889,7,M,9,9
80199,40.24143,6,F,6,7
80199,39.8025,3,M,3,4
80200,84.995,3,F,3,4
80200,14.29857,5,M,5,7
80201,59.58667,0,filtered,0,3
80202,20.77375,19,F,10,24
80202,16.92667,0,filtered,0,12
80203,18.92375,5,F,5,8
80203,15.13593,8,M,6,27
80205,44.94,0,filtered,0,4
80207,25.26857,5,F,6,7
80207,6.46,0,filtered,0,1
80208,22.4,4,F,4,4
80208,32.62625,7,M,6,8
80209,45.99333,3,M,3,3
80209,352.81,0,filtered,0,1
80210,34.00666,0,filtered,0,9
80212,19.62286,7,F,4,7
80212,30.21286,7,M,5,7
80213,30.49214,10,F,9,14
80213,21.05,8,M,6,9
80214,23.01786,0,filtered,0,14
80216,11.98,0,filtered,0,3
80217,10.33667,3,F,3,3
80217,21.09333,5,M,5,6
80218,43.135,4,F,5,6
80218,29.33111,5,M,5,9
80219,23.56,4,F,4,5
80219,13.84,0,filtered,0,2
80221,15.85923,5,F,8,13
80221,6.555,0,filtered,0,2
80222,31.475,5,F,6,6
80222,59.532,4,M,5,5
80224,29.27571,3,F,11,14
80224,13.68917,0,filtered,0,12
80225,24.91,5,F,4,5
80225,26.29611,0,filtered,0,18
80227,9.714,4,F,5,5
80227,14.11857,6,M,7,7
80228,54.02636,4,F,9,11
80228,10.27667,3,M,3,3
80229,28.45,3,M,4,5
80229,18.695,0,filtered,0,2
80230,36.538,0,filtered,0,5
80232,15.41,4,F,6,6
80232,8.89429,7,M,6,7
80233,14.79222,6,M,5,9
80233,19.97,0,filtered,0,1
80234,231.49,0,filtered,0,3
80235,32.48333,3,F,3,3
80237,26.025,5,M,8,12
80237,15.578,0,filtered,0,5
80238,25.82444,7,F,9,9
80239,80.56333,3,M,3,3
80239,17.36,0,filtered,0,1
80240,45.81667,3,M,3,3
80242,51.88571,0,filtered,0,7
80243,35.71143,4,M,5,7
80243,7.995,0,filtered,0,2
80244,29,0,filtered,0,4
80245,39.575,0,filtered,0,4
80247,32.638,3,F,4,5
80247,14.34333,3,M,3,3
80248,36.56,6,M,5,8
80248,36.48,0,filtered,0,2
80249,67.04,0,filtered,0,6
80251,18.128,3,M,5,10
80251,39.485,0,filtered,0,2
80252,27.32133,6,F,11,15
80252,31.73286,0,filtered,0,7
80254,56.38786,0,filtered,0,14
80256,21.14,3,F,6,6
80256,16.79833,6,M,5,6
80257,41.992,3,F,3,5
80257,21,5,M,7,7
80258,22.66333,0,filtered,0,3
80260,18.5325,4,F,4,4
80260,21.95667,4,M,5,6
80261,11.35333,3,F,3,3
80261,39.1525,0,filtered,0,4
80262,21.41429,4,F,4,7
80262,64.2875,4,M,3,4
80263,37.57,0,filtered,0,3
80265,41.74,3,F,3,4
80265,23.68,3,M,3,3
80266,36.8825,4,F,4,4
80266,25.26333,0,filtered,0,3
80268,20.87333,4,F,6,9
80268,25.376,5,M,3,5
80269,19.92667,6,M,4,9
80269,46.172,0,filtered,0,5
80270,37.978,0,filtered,0,5
80272,11.378,0,filtered,0,5
80273,29.332,3,F,4,5
80273,25.952,0,filtered,0,5
80274,60.075,4,M,4,4
80274,25.49,0,filtered,0,3
80276,51.22778,6,F,7,9
80277,24.83333,3,F,3,3
80277,43.04333,6,M,5,6
80279,13.906,5,M,5,5
80279,6.115,0,filtered,0,2
80280,42.26833,4,M,5,6
80280,29.89,0,filtered,0,2
80282,24.59222,4,F,6,9
80282,9.73333,4,M,5,6
80283,23.52286,5,M,4,7
80283,4.76,0,filtered,0,1
80284,16.28,4,F,4,4
80284,20.1,3,M,3,3
80285,29.31,0,filtered,0,3
80286,24.38625,4,M,6,8
80288,52.752,5,F,5,10
80288,30.935,3,M,3,4
80290,20.4275,4,F,4,4
80290,46.54667,0,filtered,0,3
80291,20.64667,3,M,3,3
80291,15.97,0,filtered,0,1
80292,11.36077,3,M,5,13
80292,42.03,0,filtered,0,2
80293,18.40067,6,M,9,15
80295,17.63557,86,F,68,140
80295,13.67419,81,M,52,129
80296,23.14273,232,F,140,304
80296,23.58698,310,M,141,440
80297,31.50344,202,F,127,270
80297,29.66933,250,M,123,345
80298,32.40246,88,F,78,126
80298,45.22381,123,M,70,160
80299,41.51804,38,F,36,51
80299,34.20674,75,M,35,95
80300,42.77475,21,F,26,40
80300,69.08561,31,M,23,41
80301,22.46218,52,F,63,156
80301,25.66309,38,M,42,110
80302,25.6777,267,F,216,842
80302,34.81002,173,M,129,420
80303,35.74486,371,F,274,1353
80303,34.01842,271,M,168,741
80304,35.61358,350,F,252,1262
80304,42.58432,238,M,168,655
80305,40.94847,215,F,197,732
80305,47.42062,150,M,141,532
80306,50.47055,183,F,155,582
80306,48.08243,159,M,108,391
80307,22.5608,16,F,20,25
80307,24.1588,17,M,18,25
80308,31.68657,104,F,82,286
80308,43.10032,92,M,69,185
80309,34.39737,165,F,124,426
80309,46.46953,106,M,66,193
80310,43.1971,161,F,103,428
80310,42.66234,97,M,52,269
80311,51.82573,117,F,87,307
80311,55.41749,78,M,47,211
80312,44.98703,111,F,59,313
80312,61.5182,91,M,57,222
80313,24.62727,24,F,25,55
80313,21.805,19,M,12,26
80314,32.32521,121,F,97,315
80314,35.09222,77,M,57,158
80315,39.18283,144,F,97,350
80315,34.77479,103,M,76,213
80316,46.77291,157,F,114,413
80316,54.76086,98,M,65,233
80317,41.05379,142,F,90,298
80317,49.06507,104,M,78,280
80318,47.16327,132,F,82,284
80318,55.00536,131,M,79,306
80319,16.965,6,F,6,6
80319,19.255,4,M,4,4
80320,30.39982,32,F,32,56
80320,31.38379,19,M,21,29
80321,43.12843,86,F,60,134
80321,44.21406,39,M,44,64
80322,39.10054,63,F,51,129
80322,55.07463,38,M,35,54
80323,34.74652,39,F,27,66
80323,131.22968,21,M,24,31
80324,49.07048,40,F,28,63
80324,82.50028,24,M,24,36
80325,7.835,3,F,4,4
80325,6.77,0,filtered,0,2
80326,13.41,4,F,12,14
80326,51.95,4,M,4,4
80327,18.44333,6,F,6,6
80327,70.1975,4,M,3,4
80328,21.665,4,F,4,4
80328,15.95667,3,M,3,3
80329,53.52463,253,U,173,443
80331,36.5775,4,F,4,4
80331,6.69667,3,M,3,3
80332,31.77977,24,F,28,44
80332,41.77333,11,M,13,15
80333,38.98022,61,F,46,93
80333,68.03019,39,M,33,54
80334,117.15943,23,F,23,35
80334,38.86854,23,M,23,41
80335,39.064,4,F,5,5
80335,72.68833,7,M,8,12
80336,51.66333,5,F,6,6
80336,41.3375,6,M,8,8
80337,30.29179,29,F,4,39
80337,29.86955,28,M,9,44
80338,34.63877,60,F,14,81
80338,38.42519,95,M,15,129
80339,40.00047,33,F,9,43
80339,35.43356,52,M,6,73
80340,43.03454,0,filtered,0,11
80342,18.0925,3,M,3,4
80342,62.16,0,filtered,0,1
80343,22.78,11,F,13,25
80343,47.36844,18,M,15,32
80344,28.53714,20,F,24,35
80344,50.90781,21,M,22,32
80345,85.08865,23,F,20,37
80345,114.39381,19,M,16,21
80346,38.16,17,F,16,30
80346,141.287,6,M,6,10
80347,99.29545,9,F,10,11
80347,63.352,12,M,14,15
80348,29.39667,0,filtered,0,3
80349,6.96667,3,F,3,3
80349,449.18208,9,M,8,24
80350,137.0475,4,M,4,4
80350,37.71,0,filtered,0,2
80351,84.18571,6,M,7,7
80352,75.83667,3,M,3,3
80354,8.06,4,F,6,8
80354,19.43556,4,M,6,9
80355,64.18192,21,F,17,26
80355,41.73857,7,M,7,7
80356,28.315,21,F,21,28
80356,53.8424,13,M,18,25
80357,27.62718,26,F,22,39
80357,54.79231,14,M,12,26
80358,34.16696,16,F,15,23
80358,46.4925,8,M,7,8
80359,35.70892,27,F,27,37
80359,75.88048,15,M,12,21
80360,34.18833,4,M,5,6
80360,20.32,0,filtered,0,2
80361,24.17455,8,F,8,11
80361,32.58688,13,M,14,16
80362,37.41474,22,F,24,38
80362,75.82565,16,M,14,23
80363,49.54783,30,F,29,46
80363,67.39105,14,M,12,19
80364,30.04579,11,F,10,19
80364,38.06429,10,M,13,21
80365,31.64,7,F,6,9
80365,47.30556,9,M,8,9
80366,22.43143,5,F,7,7
80366,47.32,0,filtered,0,2
80367,26.88719,18,F,17,32
80367,28.438,17,M,20,25
80368,27.23188,28,F,32,48
80368,47.07414,18,M,17,29
80369,33.38465,25,F,29,43
80369,31.1337,15,M,19,27
80370,48.23385,16,F,17,26
80370,55.10524,15,M,13,21
80371,21.2425,9,F,8,12
80371,48.544,3,M,5,5
80372,50.83,0,filtered,0,4
80373,27.06308,10,F,13,13
80373,29.2125,12,M,13,16
80374,38.88704,18,F,19,27
80374,122.05231,17,M,14,26
80375,33.28697,17,F,21,33
80375,50.88,14,M,14,32
80376,33.426,4,F,5,5
80376,25.218,5,M,5,5
80377,47.86333,0,filtered,0,3
80378,63.96,3,F,3,3
80378,7.02,0,filtered,0,3
80379,28.22059,18,F,23,34
80379,22.05462,4,M,9,13
80380,36.60571,28,F,23,49
80380,28.388,15,M,15,20
80381,32.64333,21,F,26,39
80381,37.54045,13,M,16,22
80382,56.89333,6,F,6,9
80382,15.58333,3,M,3,3
80384,19.074,4,M,5,5
80384,43.79,0,filtered,0,2
80385,39.52879,11,F,16,33
80385,41.402,4,M,3,5
80386,42.72444,5,F,7,9
80386,31.58667,3,M,3,3
80387,127.16667,3,F,3,3
80387,28.3175,3,M,3,4
80388,358.77,4,M,4,6
80388,496.375,0,filtered,0,2
80390,28.41889,7,F,4,9
80390,55.52667,0,filtered,0,12
80391,69.73765,14,M,5,17
80391,43.07125,0,filtered,0,8
80392,43.68118,10,M,3,17
80392,31.15286,0,filtered,0,7
80394,12.88375,0,filtered,0,8
80395,32.15,8,F,8,10
80395,27.91333,6,M,5,6
80396,35.3144,21,F,21,25
80396,39.09308,12,M,12,13
80397,42.76375,5,F,7,8
80397,154.3125,7,M,7,8
80399,10.36286,5,F,5,7
80400,16.85429,9,F,11,14
80400,150.03833,6,M,6,6
80401,32.37571,5,F,3,7
80401,49.57,12,M,12,15
80402,74.46538,10,F,13,13
80402,93.93714,6,M,7,7
80403,97.51333,0,filtered,0,3
80404,46.58,4,M,4,4
80405,16.84,3,F,3,3
80405,9.995,0,filtered,0,2
80406,26.74,8,F,10,10
80406,35.56,13,M,14,15
80407,28.61167,9,F,20,30
80407,46.25895,7,M,13,19
80408,32.895,6,F,5,10
80408,58.13,3,M,3,4
80409,116.112,3,F,4,5
80409,32.178,4,M,5,5
80411,40.88409,15,E,14,22
80412,12.0175,4,F,4,4
80412,22.04571,7,M,5,7
80413,43.15222,4,F,4,9
80413,116.99889,8,M,9,9
80414,22.15667,3,F,3,3
80414,50.21,0,filtered,0,3
80415,18.89,3,F,3,3
80415,36.34625,4,M,8,8
80416,37.58,5,F,3,5
80416,28.772,4,M,4,5
80418,22.392,5,F,5,5
80418,17.97,0,filtered,0,3
80419,92.218,6,F,6,10
80419,60.835,0,filtered,0,2
80420,30.87,9,F,10,13
80420,115.9675,7,M,7,8
80421,56.485,4,F,4,6
80421,59.828,4,M,4,5
80422,21.43333,4,F,5,6
80422,29.71,0,filtered,0,2
80423,42.79357,9,F,8,14
80423,27.22143,0,filtered,0,7
80424,21.045,6,F,8,14
80424,47.20714,6,M,7,7
80425,20.67667,3,F,3,3
80425,71.66909,7,M,7,11
80426,27.26,3,F,4,5
80426,48.476,0,filtered,0,5
80427,40.63,4,M,3,6
80427,56.36667,0,filtered,0,3
80429,21.20071,13,F,13,14
80429,17.8875,3,M,3,4
80430,16.1825,8,F,8,8
80430,32.183,8,M,8,10
80431,203.325,3,F,4,6
80431,34.008,4,M,3,5
80432,85.01833,0,filtered,0,6
80434,19.578,3,F,3,5
80434,8.51,0,filtered,0,1
80435,30.38769,9,F,9,13
80435,25.63375,5,M,4,8
80436,31.20647,9,F,14,17
80436,30.48,7,M,8,8
80437,36.15333,5,F,3,6
80437,104.05167,4,M,6,6
80438,92.21333,3,F,3,3
80440,48.482,5,F,4,5
80440,13.418,4,M,3,5
80441,21.10714,6,F,7,7
80441,21.085,4,M,4,4
80442,32.28333,3,F,3,3
80442,13.882,4,M,4,5
80444,33.495,6,F,6,6
80444,16.17333,8,M,8,9
80445,26.164,7,F,5,10
80445,60.87182,11,M,6,11
80446,20.63333,6,F,6,6
80446,55.30556,3,M,5,9
80447,35.9,5,F,5,5
80447,29.304,4,M,4,5
80449,17.72,3,M,3,3
80449,74.61,0,filtered,0,1
80450,28.71875,5,F,6,8
80450,11.82667,3,M,3,3
80451,37.46571,7,F,7,7
80451,39.35778,7,M,7,9
80452,53.46429,6,F,6,7
80452,51.434,5,M,5,5
80453,43.3475,4,F,7,8
80453,8.39,0,filtered,0,1
80455,31.33444,5,M,8,9
80455,14.56,0,filtered,0,1
80456,31.87333,6,F,5,6
80456,59.76429,9,M,8,14
80457,23.432,3,F,3,5
80457,61.88667,3,M,3,3
80459,7.78333,3,F,3,3
80459,19.71,0,filtered,0,1
80460,15.2675,15,F,16,16
80460,19.06154,8,M,13,13
80461,38.79182,9,F,7,11
80461,24.169,8,M,7,10
80462,19.95833,5,F,6,6
80462,36.74333,0,filtered,0,3
80463,66.02667,3,F,3,3
80463,24.57,5,M,5,6
80464,130.43,3,F,3,3
80465,34.509,7,F,7,10
80465,50.715,0,filtered,0,2
80466,13.99429,6,F,6,7
80466,41.96167,5,M,5,6
80467,33.98611,8,F,9,18
80467,30.274,5,M,5,5
80468,69.59,3,F,3,3
80469,96.97667,3,F,3,3
80469,45.55,0,filtered,0,1
80471,26.24636,0,filtered,0,11
80472,51.63667,3,F,3,3
80472,161.525,4,M,5,8
80473,72.5325,0,filtered,0,4
80475,10.03333,3,F,3,3
80475,18.22,0,filtered,0,1
80476,50.6425,3,M,3,4
80476,5.05,0,filtered,0,1
80477,13.10208,9,F,13,24
80477,16.258,5,M,5,5
80478,23.77273,7,F,9,11
80478,94.922,6,M,8,10
80480,35.64,4,F,3,4
80480,79.91,0,filtered,0,1
80481,24.5975,4,F,3,4
80482,24.02667,5,F,4,6
80482,458.75333,0,filtered,0,3
80484,15.2775,0,filtered,0,4
80485,41.12435,8,F,12,23
80485,25.52833,5,M,5,6
80486,89.04667,3,F,3,3
80486,75.56,4,M,5,5
80488,11.64833,5,F,6,6
80488,17.238,5,M,4,5
80489,40.131,4,F,6,10
80489,19.82222,4,M,5,9
80490,38.77,3,F,3,4
80490,39.29667,4,M,5,6
80491,45.42867,7,F,8,15
80491,17.4,3,M,3,6
80493,38.08667,0,filtered,0,3
80494,23.88889,3,F,5,9
80494,26.825,0,filtered,0,2
80496,85.79571,6,F,6,7
80496,17.04857,5,M,4,7
80497,39.17375,6,F,8,8
80497,25.93154,4,M,7,13
80498,44.682,4,F,5,5
80498,29.97667,3,M,3,3
80499,55.3925,0,filtered,0,4
80501,27.214,8,F,9,10
80501,29.291,6,M,8,10
80502,14.70429,6,F,5,7
80502,26.50727,7,M,9,11
80503,75.3925,6,F,7,8
80503,25.52667,5,M,6,6
80505,4.565,0,filtered,0,4
80506,11.54917,10,F,12,12
80506,12.52,3,M,5,5
80507,31.59053,9,F,12,19
80507,36.2,5,M,5,5
80508,32.94,4,F,4,4
80508,61.93,0,filtered,0,2
80509,100.16,3,F,3,4
80509,10.7225,0,filtered,0,4
80511,15.33,5,F,5,7
80511,21.61333,3,M,3,3
80512,22.26,3,F,4,4
80512,36.135,5,M,6,6
80513,39.73364,5,F,6,11
80513,11.93,0,filtered,0,1
80514,34.062,0,filtered,0,5
80516,23.07,3,F,3,3
80516,18.20333,0,filtered,0,3
80517,63.796,4,F,4,5
80517,180.34,0,filtered,0,1
80519,27.10375,7,F,7,8
80519,19.39333,8,M,9,9
80520,38.18833,5,F,10,12
80520,22.12583,8,M,8,12
80521,29.45333,3,F,3,3
80521,24.44462,10,M,10,13
80522,34.39,3,M,3,3
80522,12.18,0,filtered,0,2
80524,49.705,4,M,3,4
80524,49.75,0,filtered,0,2
80525,64.6475,4,F,3,4
80525,71.185,5,M,3,6
80526,74.34167,6,M,5,6
80528,5.63,4,M,4,4
80528,7.64,0,filtered,0,1
80529,8.576,5,F,5,5
80529,21.97444,7,M,7,9
80530,16.27875,8,F,8,8
80530,7.36333,3,M,3,3
80531,41.47538,11,F,13,26
80531,32.67,0,filtered,0,1
80533,13.52286,6,F,6,7
80533,16.77571,7,M,7,7
80534,21.564,6,F,17,25
80534,24.706,8,M,6,10
80535,31.11667,6,F,6,6
80535,17.2625,3,M,3,4
80536,17.82667,4,F,5,6
80536,7.6,0,filtered,0,2
80538,15.81417,11,F,11,12
80538,18.13417,9,M,8,12
80539,15.3325,4,F,4,4
80539,29.08667,9,M,12,12
80540,4.81333,3,F,3,3
80540,46.25857,5,M,9,14
80542,80.92667,3,F,3,3
80542,20.29,0,filtered,0,2
80543,40.3825,0,filtered,0,4
80544,62.88889,6,F,6,9
80544,27.03,0,filtered,0,2
80545,46.96625,6,F,6,8
80545,43.795,0,filtered,0,2
80547,78.02818,8,F,8,11
80547,34.545,4,M,6,6
80548,44.14,6,F,7,7
80548,34.56,0,filtered,0,1
80549,12.5625,0,filtered,0,4
80551,34.35,4,F,4,4
80551,55.53556,6,M,8,9
80552,27.85333,4,F,6,9
80552,38.69714,6,M,6,7
80553,56.008,0,filtered,0,5
80555,23.072,5,F,5,5
80556,85.51667,3,M,3,3
80556,31.99,0,filtered,0,3
80557,50.98667,5,M,5,6
80557,235.185,0,filtered,0,2
80559,12.8075,3,F,4,4
80559,83.21,3,M,3,3
80560,71.26,4,F,4,4
80560,31.5725,3,M,3,4
80561,30.815,4,F,4,4
80561,190.31,0,filtered,0,2
80563,21.10026,125,F,104,196
80563,24.292,95,M,77,150
80564,25.92311,363,F,243,615
80564,30.22023,390,M,213,570
80565,32.0133,309,F,190,464
80565,35.23002,353,M,221,513
80566,32.50212,154,F,128,245
80566,42.45907,188,M,122,290
80567,43.47093,93,F,82,150
80567,45.23239,93,M,64,134
80568,46.43618,44,F,50,102
80568,59.71079,53,M,56,76
80569,17.84492,47,F,69,126
80569,34.1863,38,M,37,73
80570,28.38649,256,F,194,776
80570,29.07688,181,M,129,420
80571,32.89849,346,F,255,1222
80571,37.77135,249,M,164,646
80572,33.30049,313,F,234,1076
80572,38.88929,219,M,149,567
80573,35.6836,210,F,167,631
80573,41.7693,151,M,121,487
80574,48.04481,165,F,153,497
80574,48.26362,136,M,103,367
80575,17.44381,17,F,18,21
80575,19.48357,16,M,20,28
80576,29.78427,120,F,84,234
80576,30.43485,80,M,55,163
80577,32.47942,146,F,105,346
80577,45.33125,90,M,65,184
80578,40.91107,150,F,97,364
80578,47.83554,91,M,50,240
80579,59.66784,114,F,77,250
80579,57.87114,67,M,39,166
80580,43.35644,98,F,60,261
80580,47.27597,91,M,50,191
80581,29.94769,19,F,18,39
80581,29.98821,12,M,10,28
80582,29.21034,106,F,78,262
80582,32.20658,68,M,46,152
80583,34.67743,146,F,100,327
80583,35.08675,91,M,52,200
80584,45.33619,153,F,106,352
80584,46.23154,91,M,59,195
80585,47.20915,135,F,100,307
80585,37.20496,97,M,55,230
80586,39.2919,108,F,69,247
80586,43.57527,111,M,59,239
80587,71.21714,5,F,7,7
80587,35.95667,3,M,3,3
80588,24.65477,26,F,34,44
80588,134.10367,26,M,23,30
80589,36.45804,58,F,47,92
80589,41.62415,34,M,36,53
80590,42.34487,43,F,40,78
80590,55.5266,32,M,32,53
80591,24.57471,24,F,22,34
80591,65.10825,28,M,23,40
80592,62.31268,39,F,24,56
80592,75.3652,23,M,22,25
80593,15.19667,3,F,3,3
80593,6.45667,0,filtered,0,3
80594,38.593,3,M,3,10
80594,31.794,0,filtered,0,5
80595,74.6975,4,F,4,4
80595,29.51667,3,M,3,3
80596,23.21286,10,M,11,14
80597,45.6398,210,U,165,355
80599,31.67545,34,F,6,44
80599,23.56984,37,M,19,63
80600,33.50309,69,F,11,94
80600,38.53068,108,M,15,132
80601,46.28138,23,F,7,29
80601,38.76264,47,M,6,72
80602,45.3825,10,M,3,16
80602,30.202,0,filtered,0,10
80604,73.32667,0,filtered,0,3
80605,23.93423,20,F,22,26
80605,378.07682,10,M,11,22
80606,47.54452,13,F,14,31
80606,28.99467,9,M,7,15
80607,41.93903,16,F,20,31
80607,27.78281,8,M,10,32
80608,49.74,5,F,5,5
80608,111.2525,4,M,4,4
80609,56.67333,3,F,3,3
80609,37.45,0,filtered,0,5
80610,8.80375,4,F,5,8
80610,12.39889,5,M,8,9
80611,38.8676,15,F,15,25
80611,42.16571,12,M,12,14
80612,96.4748,20,F,19,25
80612,63.91889,19,M,19,27
80613,38.53383,23,F,26,47
80613,46.101,13,M,15,30
80614,59.73857,17,F,20,21
80614,94.765,6,M,6,6
80615,28.06464,19,F,15,28
80615,39.26652,20,M,17,23
80616,21.51333,0,filtered,0,3
80617,34.88061,17,F,20,33
80617,52.04273,10,M,10,11
80618,37.98205,51,F,34,73
80618,58.68059,24,M,25,34
80619,42.59767,23,F,27,30
80619,63.3398,30,M,27,51
80620,24.63,4,F,4,4
80620,50.13533,8,M,11,15
80621,36.1575,4,M,4,4
80621,11.85,0,filtered,0,1
80622,11.93727,6,F,8,11
80622,30.6475,5,M,6,8
80623,23.90045,13,F,19,22
80623,36.05789,11,M,14,19
80624,53.70741,14,F,16,27
80624,58.53424,22,M,23,33
80625,60.37474,26,F,25,38
80625,102.94,12,M,9,12
80626,25.90667,12,F,11,18
80626,83.6364,14,M,15,25
80627,87.782,5,F,8,10
80627,50.53,0,filtered,0,1
80628,22.07967,18,F,20,30
80628,50.80667,5,M,8,9
80629,69.77154,18,F,21,39
80629,50.69875,12,M,11,16
80630,60.46821,20,F,22,28
80630,39.17913,12,M,17,23
80631,36.67444,5,F,9,9
80631,34.20375,6,M,6,8
80632,188.186,5,M,5,5
80632,38.64,0,filtered,0,1
80633,100.12,4,M,4,5
80634,25.1,0,filtered,0,3
80635,37.22,4,F,6,6
80635,318.1925,6,M,6,24
80636,38.31,4,F,5,7
80636,81.6,3,M,3,4
80637,76.518,5,M,5,5
80637,24.475,0,filtered,0,2
80639,7.39,0,filtered,0,3
80640,24.00105,17,F,15,19
80640,11.6215,9,M,10,20
80641,30.43043,16,F,20,23
80641,32.425,9,M,9,12
80642,38.13809,27,F,21,47
80642,69.41692,11,M,11,13
80643,49.18226,18,F,22,31
80643,86.66583,8,M,8,12
80644,98.055,6,F,5,6
80644,40.64,9,M,9,9
80645,37.09429,12,M,3,14
80645,27.64091,0,filtered,0,11
80646,37.52833,6,F,3,12
80646,45.25333,0,filtered,0,30
80647,36.28294,11,F,3,17
80647,50.32917,0,filtered,0,24
80649,35.36,6,F,6,6
80650,25.8737,14,F,15,27
80650,32.11633,16,M,23,30
80651,34.74594,22,F,18,32
80651,52.343,7,M,8,10
80652,41.00318,16,F,16,22
80652,20.43667,9,M,8,18
80653,45.06813,11,F,13,16
80653,49.52786,10,M,8,14
80654,108.96333,3,M,3,3
80654,44.6175,0,filtered,0,4
80655,17.5825,4,F,4,4
80655,35.092,4,M,4,5
80656,54.49091,9,M,9,11
80656,15.74,0,filtered,0,1
80657,21.384,0,filtered,0,5
80658,525.18556,0,filtered,0,9
80660,16.35625,4,F,4,8
80660,28.66,0,filtered,0,2
80661,12.33889,4,F,6,9
80661,61.43,10,M,9,13
80662,28.91905,13,F,17,21
80662,46.38231,13,M,12,13
80663,39.78308,9,F,12,13
80663,586.3,3,M,3,3
80664,58.11143,6,F,6,7
80666,23.37333,3,M,3,3
80666,61.53,0,filtered,0,1
80667,98.79429,5,F,7,14
80667,15.76,0,filtered,0,1
80668,103.51429,10,F,12,14
80668,6.33,0,filtered,0,2
80669,41.3675,3,F,3,4
80669,58.1,3,M,3,3
80670,263.73,4,M,4,4
80670,24.374,0,filtered,0,5
80672,26,3,F,3,3
80672,25.84111,7,M,7,9
80673,36.65333,4,F,6,6
80673,45.85385,7,M,9,13
80674,50.30929,8,F,10,14
80674,112.34786,9,M,10,14
80675,223.46,0,filtered,0,3
80676,51.65667,3,M,3,3
80678,12.67333,0,filtered,0,3
80679,575.36714,4,F,5,7
80679,74.14,0,filtered,0,2
80681,28.771,16,E,19,30
80682,19.62455,6,F,9,11
80682,20.453,8,M,10,10
80683,77.95,12,M,10,12
80683,51.395,0,filtered,0,4
80684,69.1,4,F,7,8
80684,25.39667,3,M,3,3
80685,78.78429,6,F,6,7
80685,18.97556,4,M,7,9
80687,13.262,5,F,8,10
80687,23.652,8,M,10,10
80688,15.75636,8,F,9,11
80688,40.55286,6,M,6,7
80689,38.5925,4,F,8,12
80689,216.41333,5,M,6,6
80690,36.93625,5,F,5,8
80690,122.8525,3,M,4,4
80692,15.49875,5,F,8,8
80692,25.62,5,M,5,5
80693,35.95053,12,F,15,19
80693,36.50545,9,M,9,11
80694,49.966,0,filtered,0,5
80695,91.4375,3,F,3,4
80695,82.88,0,filtered,0,2
80696,33.4075,5,F,6,8
80696,209.972,4,M,3,5
80698,44.493,3,F,7,10
80698,50.02,0,filtered,0,4
80699,18.682,7,F,6,10
80699,20.51667,3,M,3,3
