id,avg,cards,age,merchants,txs,zipcode_id,date,origin_zipcode
81413,34.91618,270,35-44,175,666,277,201505,28019
81414,40.38579,271,45-54,156,743,277,201505,28019
81415,51.76998,198,55-64,121,466,277,201505,28019
81416,65.74348,215,>=65,112,517,277,201505,28019
81417,25.7623,46,<=24,48,126,277,201505,28047
81418,29.01534,179,25-34,120,460,277,201505,28047
81419,34.90957,210,35-44,156,557,277,201505,28047
81420,36.87629,246,45-54,166,599,277,201505,28047
81421,42.39482,227,55-64,147,516,277,201505,28047
81422,57.64276,225,>=65,134,486,277,201505,28047
81423,31.91,11,<=24,11,11,277,201505,28044
81424,50.14463,63,25-34,61,95,277,201505,28044
81425,49.34812,84,35-44,70,149,277,201505,28044
81426,56.26328,83,45-54,63,116,277,201505,28044
81427,49.91918,66,55-64,53,110,277,201505,28044
81428,70.67144,62,>=65,45,90,277,201505,28044
81429,6.26,3,<=24,3,3,277,201505,U
81430,25.02477,11,25-34,18,21,277,201505,U
81431,54.86182,9,35-44,8,11,277,201505,U
81432,21.01444,3,45-54,6,9,277,201505,U
81433,67.27568,207,Unknown,174,338,277,201505,U
81434,129.786,0,filtered,0,5,277,201505,U
81435,29.88442,77,25-34,23,129,277,201505,28050
81436,36.0343,208,35-44,22,291,277,201505,28050
81437,35.49013,92,45-54,10,147,277,201505,28050
81438,39.62722,0,filtered,0,54,277,201505,28050
81439,36.62667,35,25-34,42,60,277,201505,28054
81440,44.42598,125,35-44,73,189,277,201505,28054
81441,46.53564,58,45-54,46,78,277,201505,28054
81442,40.59895,14,55-64,15,19,277,201505,28054
81443,67.85667,4,>=65,5,6,277,201505,28054
81444,73.38,0,filtered,0,4,277,201505,28054
81445,15.73,4,<=24,9,14,277,201505,28024
81446,30.34891,32,25-34,36,55,277,201505,28024
81447,47.97102,42,35-44,35,59,277,201505,28024
81448,53.43835,45,45-54,44,91,277,201505,28024
81449,57.42811,29,55-64,23,37,277,201505,28024
81450,64.45556,37,>=65,33,54,277,201505,28024
81451,35.50286,6,25-34,6,7,277,201505,28022
81452,195.78167,18,35-44,16,54,277,201505,28022
81453,42.567,9,45-54,6,10,277,201505,28022
81454,7.905,0,filtered,0,4,277,201505,28022
81455,15.07333,10,<=24,11,15,277,201505,28011
81456,31.28259,40,25-34,32,58,277,201505,28011
81457,34.23976,52,35-44,47,82,277,201505,28011
81458,34.64114,42,45-54,34,61,277,201505,28011
81459,56.30519,23,55-64,17,27,277,201505,28011
81460,86.81536,17,>=65,14,28,277,201505,28011
81461,6.05166,5,<=24,5,6,277,201505,28005
81462,17.53031,36,25-34,35,64,277,201505,28005
81463,31.52746,39,35-44,44,59,277,201505,28005
81464,50.44898,32,45-54,33,49,277,201505,28005
81465,42.6435,27,55-64,26,40,277,201505,28005
81466,94.66834,23,>=65,21,30,277,201505,28005
81467,42.89,31,25-34,32,58,277,201505,28041
81468,37.7384,48,35-44,46,75,277,201505,28041
81469,42.905,32,45-54,43,62,277,201505,28041
81470,59.43905,16,55-64,16,21,277,201505,28041
81471,45.49,3,>=65,3,3,277,201505,28041
81472,26.9,4,<=24,4,4,277,201505,28041
81473,22.57308,12,<=24,12,13,277,201505,28026
81474,40.75045,32,25-34,37,45,277,201505,28026
81475,38.68868,35,35-44,31,53,277,201505,28026
81476,29.87272,26,45-54,30,44,277,201505,28026
81477,50.47854,28,55-64,23,41,277,201505,28026
81478,43.42133,10,>=65,11,15,277,201505,28026
81479,27.181,32,25-34,32,40,277,201505,28045
81480,26.39932,42,35-44,37,74,277,201505,28045
81481,42.05947,36,45-54,39,75,277,201505,28045
81482,84.35786,10,55-64,11,14,277,201505,28045
81483,68.41,8,>=65,8,8,277,201505,28045
81484,24.63,3,<=24,3,3,277,201505,28045
81485,22.212,4,25-34,4,5,277,201505,28939
81486,641.55182,10,35-44,9,11,277,201505,28939
81487,43.52,6,45-54,6,7,277,201505,28939
81488,41.875,0,filtered,0,4,277,201505,28939
81489,43.28071,19,25-34,4,28,277,201505,28670
81490,43.77125,28,55-64,4,40,277,201505,28670
81491,50.8652,20,>=65,3,25,277,201505,28670
81492,44.995,0,filtered,0,72,277,201505,28670
81493,30.50182,9,<=24,10,11,277,201505,28021
81494,23.15476,25,25-34,27,42,277,201505,28021
81495,28.65392,31,35-44,31,51,277,201505,28021
81496,57.85409,15,45-54,17,22,277,201505,28021
81497,139.37,4,55-64,4,4,277,201505,28021
81498,477.426,5,>=65,4,5,277,201505,28021
81499,34.01167,4,<=24,6,6,277,201505,28223
81500,23.91917,11,25-34,12,12,277,201505,28223
81501,93.03739,15,35-44,16,23,277,201505,28223
81502,43.36792,22,45-54,22,24,277,201505,28223
81503,199.06,7,55-64,8,9,277,201505,28223
81504,42.56,6,>=65,7,8,277,201505,28223
81505,5.18,4,<=24,4,4,277,201505,28001
81506,11.64041,22,25-34,22,24,277,201505,28001
81507,342.00923,11,35-44,11,13,277,201505,28001
81508,39.35111,6,45-54,7,9,277,201505,28001
81509,44.505,3,55-64,3,6,277,201505,28001
81510,10.43,3,>=65,5,5,277,201505,28001
81511,19.49375,8,<=24,8,8,277,201505,28043
81512,23.433,12,25-34,13,20,277,201505,28043
81513,86.4603,25,35-44,24,33,277,201505,28043
81514,27.18445,17,45-54,20,27,277,201505,28043
81515,35.55286,3,55-64,5,7,277,201505,28043
81516,33.82111,6,>=65,3,9,277,201505,28043
81517,37.76263,18,25-34,14,19,277,201505,28915
81518,41.30349,26,35-44,25,43,277,201505,28915
81519,34.83778,8,45-54,8,9,277,201505,28915
81520,49.84105,12,55-64,14,19,277,201505,28915
81521,22.83107,7,>=65,12,28,277,201505,28915
81522,14.10105,17,25-34,18,19,277,201505,28007
81523,29.03208,18,35-44,15,24,277,201505,28007
81524,139.40222,11,45-54,15,18,277,201505,28007
81525,35.19364,5,55-64,8,11,277,201505,28007
81526,23.897,8,>=65,9,10,277,201505,28007
81527,7.70667,0,filtered,0,3,277,201505,28007
81528,28.87375,5,<=24,7,8,277,201505,28017
81529,22.09789,18,25-34,16,19,277,201505,28017
81530,29.52114,24,35-44,25,35,277,201505,28017
81531,55.10667,11,45-54,13,15,277,201505,28017
81532,185.42286,6,55-64,7,7,277,201505,28017
81533,38.842,4,>=65,4,5,277,201505,28017
81534,10.7525,3,<=24,4,4,277,201505,28029
81535,50.70937,15,25-34,13,16,277,201505,28029
81536,50.69714,15,35-44,12,21,277,201505,28029
81537,89.31909,9,45-54,9,11,277,201505,28029
81538,40.5725,3,55-64,3,4,277,201505,28029
81539,78.13143,6,>=65,6,7,277,201505,28029
81540,11.17286,5,<=24,7,7,277,201505,28035
81541,27.85435,21,25-34,12,23,277,201505,28035
81542,37.41977,23,35-44,28,43,277,201505,28035
81543,36.37182,9,45-54,10,11,277,201505,28035
81544,28.60375,8,55-64,8,8,277,201505,28035
81545,133.3975,3,>=65,3,4,277,201505,28035
81546,38.29,12,Unknown,10,17,277,201505,28002
81547,31.7836,20,25-34,19,25,277,201505,28002
81548,25.95103,24,35-44,24,29,277,201505,28002
81549,50.975,10,45-54,9,10,277,201505,28002
81550,28.33727,5,55-64,5,11,277,201505,28002
81551,39.82,10,>=65,4,11,277,201505,28002
81552,9.025,0,filtered,0,2,277,201505,28002
81553,20.555,4,<=24,4,4,277,201505,28030
81554,56.87947,16,25-34,14,19,277,201505,28030
81555,34.25261,15,35-44,13,23,277,201505,28030
81556,46.97077,12,45-54,12,13,277,201505,28030
81557,83.085,5,55-64,5,6,277,201505,28030
81558,59.665,0,filtered,0,2,277,201505,28030
81559,19.1975,4,25-34,3,4,277,201505,28914
81560,97.02769,12,35-44,11,13,277,201505,28914
81561,68.05,7,45-54,7,18,277,201505,28914
81562,60.51,3,55-64,3,4,277,201505,28914
81563,54.615,0,filtered,0,2,277,201505,28914
81564,21.94322,15,25-34,12,28,277,201505,28922
81565,33.91929,16,35-44,11,28,277,201505,28922
81566,21.10318,10,45-54,10,22,277,201505,28922
81567,60.78875,5,55-64,4,8,277,201505,28922
81568,32.40111,4,>=65,6,9,277,201505,28922
81569,23.125,11,25-34,12,18,277,201505,28224
81570,43.38539,10,35-44,12,13,277,201505,28224
81571,42.86143,7,45-54,7,7,277,201505,28224
81572,156.85375,6,55-64,7,8,277,201505,28224
81573,42.852,3,>=65,3,5,277,201505,28224
81574,18.86,3,<=24,10,15,277,201505,28032
81575,66.915,4,25-34,4,4,277,201505,28032
81576,51.28462,17,35-44,18,26,277,201505,28032
81577,51.15333,9,45-54,10,12,277,201505,28032
81578,49.06,4,55-64,4,4,277,201505,28032
81579,17.07333,3,<=24,3,6,277,201505,28033
81580,27.45866,18,25-34,19,30,277,201505,28033
81581,30.31315,31,35-44,22,38,277,201505,28033
81582,21.04625,13,45-54,12,16,277,201505,28033
81583,18.666,4,55-64,5,5,277,201505,28033
81584,33.325,0,filtered,0,2,277,201505,28033
81585,27.26611,10,25-34,16,18,277,201505,28942
81586,102.61909,10,35-44,8,11,277,201505,28942
81587,45.214,4,45-54,5,5,277,201505,28942
81588,76.65714,4,55-64,4,7,277,201505,28942
81589,55.75333,0,filtered,0,3,277,201505,28942
81590,18.5085,16,25-34,19,20,277,201505,28028
81591,24.9908,17,35-44,13,25,277,201505,28028
81592,28.0185,5,45-54,12,40,277,201505,28028
81593,20.20833,4,55-64,5,6,277,201505,28028
81594,19.61,3,>=65,4,6,277,201505,28028
81595,7.58,0,filtered,0,2,277,201505,28028
81596,22.48834,5,<=24,5,6,277,201505,28916
81597,22.89714,5,25-34,6,7,277,201505,28916
81598,46.225,3,45-54,4,4,277,201505,28916
81599,229.32125,6,55-64,5,8,277,201505,28916
81600,31.39,0,filtered,0,1,277,201505,28916
81601,60.093,8,25-34,8,10,277,201505,28023
81602,43.96,8,35-44,11,11,277,201505,28023
81603,31.28125,12,45-54,11,16,277,201505,28023
81604,60.9275,3,55-64,3,4,277,201505,28023
81605,124.87,0,filtered,0,4,277,201505,28023
81606,93.68778,8,25-34,8,9,277,201505,28018
81607,24.21667,8,35-44,9,9,277,201505,28018
81608,22.86393,8,45-54,11,28,277,201505,28018
81609,54.25375,6,55-64,5,8,277,201505,28018
81610,17.45,0,filtered,0,3,277,201505,28018
81611,10.27143,6,<=24,5,7,277,201505,28034
81612,28.72678,23,25-34,21,28,277,201505,28034
81613,34.43353,15,35-44,10,17,277,201505,28034
81614,33.89438,9,45-54,14,16,277,201505,28034
81615,20.95572,7,55-64,7,7,277,201505,28034
81616,24.37,0,filtered,0,1,277,201505,28034
81617,7.08,4,<=24,4,4,277,201505,28015
81618,19.17385,20,25-34,22,26,277,201505,28015
81619,30.02334,23,35-44,21,33,277,201505,28015
81620,36.951,7,45-54,8,10,277,201505,28015
81621,33.9675,4,55-64,4,4,277,201505,28015
81622,102.77,0,filtered,0,1,277,201505,28015
81623,14.79577,20,25-34,18,26,277,201505,28006
81624,135.84857,7,35-44,7,7,277,201505,28006
81625,37.37111,7,45-54,9,9,277,201505,28006
81626,74.064,5,55-64,5,5,277,201505,28006
81627,28.1,0,filtered,0,2,277,201505,28006
81628,40.0825,4,25-34,3,4,277,201505,28600
81629,185.4625,4,35-44,3,4,277,201505,28600
81630,30.935,3,45-54,3,4,277,201505,28600
81631,333.09333,3,55-64,3,3,277,201505,28600
81632,10.705,0,filtered,0,2,277,201505,28600
81633,29.335,9,35-44,8,10,277,201505,28925
81634,65.15857,5,45-54,6,7,277,201505,28925
81635,85.91625,8,>=65,6,8,277,201505,28925
81636,95.60167,0,filtered,0,6,277,201505,28925
81637,17.89105,16,25-34,27,38,277,201505,28004
81638,17.65188,15,35-44,15,16,277,201505,28004
81639,24.56,6,45-54,6,6,277,201505,28004
81640,21.156,5,55-64,5,5,277,201505,28004
81641,128.82333,4,>=65,6,6,277,201505,28004
81642,12.16,0,filtered,0,1,277,201505,28004
81643,49.288,9,25-34,9,10,277,201505,28003
81644,19.10562,15,35-44,14,16,277,201505,28003
81645,82.98,5,45-54,5,5,277,201505,28003
81646,39.784,4,55-64,5,5,277,201505,28003
81647,35.10083,7,>=65,7,12,277,201505,28003
81648,11.24,0,filtered,0,1,277,201505,28003
81649,17.88,19,25-34,24,37,277,201505,28027
81650,35.58923,11,35-44,11,13,277,201505,28027
81651,30.11333,11,45-54,9,12,277,201505,28027
81652,25.765,4,55-64,4,4,277,201505,28027
81653,57.9825,0,filtered,0,4,277,201505,28027
81654,12.19,3,<=24,5,6,277,201505,28020
81655,24.95565,18,25-34,17,23,277,201505,28020
81656,26.77357,11,35-44,10,14,277,201505,28020
81657,21.92143,6,45-54,7,7,277,201505,28020
81658,26.229,5,55-64,8,10,277,201505,28020
81659,115.30333,3,>=65,3,3,277,201505,28020
81660,27.36167,10,25-34,12,12,277,201505,28008
81661,17.59166,11,35-44,11,12,277,201505,28008
81662,29.27114,14,45-54,23,35,277,201505,28008
81663,13.6625,3,55-64,3,4,277,201505,28008
81664,37.69667,3,>=65,3,3,277,201505,28008
81665,8.81,0,filtered,0,3,277,201505,28008
81666,21.75636,20,25-34,18,22,277,201505,28039
81667,22.97,17,35-44,18,23,277,201505,28039
81668,28.51167,11,45-54,10,12,277,201505,28039
81669,24.287,3,55-64,10,10,277,201505,28039
81670,75.805,0,filtered,0,2,277,201505,28039
81671,10.021,3,<=24,4,10,277,201505,28905
81672,22.97,5,25-34,8,15,277,201505,28905
81673,17.055,6,35-44,6,6,277,201505,28905
81674,37.82,3,45-54,3,3,277,201505,28905
81675,261.4225,4,55-64,4,4,277,201505,28905
81676,28.72,0,filtered,0,1,277,201505,28905
81677,38.405,3,<=24,3,4,277,201505,28012
81678,18.83316,14,25-34,15,19,277,201505,28012
81679,28.08885,18,35-44,19,26,277,201505,28012
81680,22.03222,8,45-54,7,9,277,201505,28012
81681,33.92286,7,55-64,7,7,277,201505,28012
81682,18.46,0,filtered,0,3,277,201505,28012
81683,6.87,4,<=24,4,4,277,201505,28009
81684,15.051,16,25-34,19,20,277,201505,28009
81685,50.27812,14,35-44,10,16,277,201505,28009
81686,27.47786,10,45-54,9,14,277,201505,28009
81687,13.93375,5,55-64,7,8,277,201505,28009
81688,33.81,0,filtered,0,2,277,201505,28009
81689,26.27682,13,25-34,18,22,277,201505,28053
81690,21.39945,9,35-44,13,18,277,201505,28053
81691,38.77308,7,45-54,9,13,277,201505,28053
81692,26.60857,0,filtered,0,7,277,201505,28053
81693,18.18269,243,<=24,172,412,277,201505,others
81694,27.00518,933,25-34,419,1361,277,201505,others
81695,35.36445,857,35-44,380,1218,277,201505,others
81696,37.1865,409,45-54,277,572,277,201505,others
81697,39.41645,213,55-64,155,313,277,201505,others
81698,42.31469,93,>=65,79,147,277,201505,others
81699,18.84894,101,<=24,107,264,277,201506,28025
81700,32.80584,470,25-34,287,1334,277,201506,28025
81701,33.96339,664,35-44,362,2134,277,201506,28025
81702,38.75215,605,45-54,354,1988,277,201506,28025
81703,42.81586,399,55-64,254,1215,277,201506,28025
81704,53.61712,383,>=65,252,1108,277,201506,28025
81705,17702.07,0,filtered,0,1,277,201506,28025
81706,23.97699,39,<=24,48,83,277,201506,28019
81707,34.28985,178,25-34,126,406,277,201506,28019
81708,34.98679,264,35-44,165,614,277,201506,28019
81709,44.10391,282,45-54,169,768,277,201506,28019
81710,52.22176,196,55-64,118,437,277,201506,28019
81711,59.27204,195,>=65,114,466,277,201506,28019
81712,23.20656,45,<=24,34,99,277,201506,28047
81713,30.95675,197,25-34,127,428,277,201506,28047
81714,31.07587,248,35-44,155,598,277,201506,28047
81715,38.72628,257,45-54,166,624,277,201506,28047
81716,45.91875,230,55-64,148,558,277,201506,28047
81717,55.51963,253,>=65,133,510,277,201506,28047
81718,23.17125,20,<=24,18,24,277,201506,28044
81719,60.8,59,25-34,48,91,277,201506,28044
81720,34.95143,99,35-44,79,154,277,201506,28044
81721,46.90222,76,45-54,65,131,277,201506,28044
81722,61.27168,66,55-64,50,119,277,201506,28044
81723,102.08468,59,>=65,50,79,277,201506,28044
81724,8.23333,3,<=24,3,3,277,201506,U
81725,26.67838,20,25-34,24,31,277,201506,U
81726,31.41,9,35-44,10,11,277,201506,U
81727,53.144,5,45-54,10,15,277,201506,U
81728,56.78411,231,Unknown,164,382,277,201506,U
81729,52.37,0,filtered,0,2,277,201506,U
81730,30.78396,62,25-34,16,96,277,201506,28050
81731,37.12853,203,35-44,21,286,277,201506,28050
81732,41.5308,74,45-54,12,113,277,201506,28050
81733,47.33522,15,55-64,3,23,277,201506,28050
81734,36.40834,8,>=65,3,12,277,201506,28050
81735,44.93889,0,filtered,0,9,277,201506,28050
81736,23.785,4,<=24,4,4,277,201506,28054
81737,35.73921,36,25-34,41,76,277,201506,28054
81738,48.37303,144,35-44,94,231,277,201506,28054
81739,34.15547,60,45-54,38,95,277,201506,28054
81740,52.01385,19,55-64,16,26,277,201506,28054
81741,25.71,3,>=65,3,3,277,201506,28054
81742,27.803,11,<=24,13,20,277,201506,28011
81743,32.51,44,25-34,43,60,277,201506,28011
81744,64.78645,42,35-44,36,62,277,201506,28011
81745,40.00833,37,45-54,35,60,277,201506,28011
81746,84.20471,27,55-64,24,34,277,201506,28011
81747,60.74774,20,>=65,23,31,277,201506,28011
81748,27.39,13,<=24,13,15,277,201506,28041
81749,45.10436,42,25-34,51,78,277,201506,28041
81750,37.52513,51,35-44,43,78,277,201506,28041
81751,57.71796,28,45-54,38,54,277,201506,28041
81752,79.62757,23,55-64,21,33,277,201506,28041
81753,66.12,4,>=65,4,4,277,201506,28041
81754,11.66143,9,<=24,12,14,277,201506,28024
81755,28.42164,41,25-34,40,67,277,201506,28024
81756,38.68431,40,35-44,32,51,277,201506,28024
81757,35.67937,57,45-54,41,95,277,201506,28024
81758,58.88154,30,55-64,26,39,277,201506,28024
81759,55.40205,35,>=65,24,44,277,201506,28024
81760,7.304,5,<=24,5,5,277,201506,28005
81761,24.94725,39,25-34,45,69,277,201506,28005
81762,33.99732,34,35-44,35,56,277,201506,28005
81763,68.00103,42,45-54,31,58,277,201506,28005
81764,49.944,25,55-64,27,45,277,201506,28005
81765,46.20625,19,>=65,20,24,277,201506,28005
81766,38.33167,10,<=24,9,12,277,201506,28026
81767,29.162,38,25-34,40,50,277,201506,28026
81768,32.03494,48,35-44,38,79,277,201506,28026
81769,42.89977,33,45-54,38,43,277,201506,28026
81770,38.06098,30,55-64,28,51,277,201506,28026
81771,29.42938,11,>=65,9,16,277,201506,28026
81772,9.26833,5,<=24,6,6,277,201506,28045
81773,34.31673,33,25-34,36,49,277,201506,28045
81774,34.85042,46,35-44,46,71,277,201506,28045
81775,45.32273,39,45-54,40,55,277,201506,28045
81776,40.31421,16,55-64,16,19,277,201506,28045
81777,130.62,4,>=65,5,5,277,201506,28045
81778,19.91125,6,<=24,7,8,277,201506,28017
81779,31.70167,22,25-34,26,30,277,201506,28017
81780,28.738,23,35-44,24,35,277,201506,28017
81781,33.395,7,45-54,14,16,277,201506,28017
81782,20.765,5,55-64,4,6,277,201506,28017
81783,491.24333,7,>=65,7,9,277,201506,28017
81784,13.394,3,<=24,3,5,277,201506,28021
81785,21.61772,24,25-34,20,35,277,201506,28021
81786,31.49096,50,35-44,48,84,277,201506,28021
81787,84.68792,14,45-54,16,24,277,201506,28021
81788,168.76,5,55-64,6,6,277,201506,28021
81789,20.38,4,>=65,5,7,277,201506,28021
81790,37.26296,17,25-34,3,27,277,201506,28670
81791,41.64,23,45-54,5,36,277,201506,28670
81792,64.73389,15,>=65,3,18,277,201506,28670
81793,42.42294,0,filtered,0,68,277,201506,28670
81794,136.5475,4,<=24,4,4,277,201506,28915
81795,24.59438,10,25-34,15,16,277,201506,28915
81796,29.75978,28,35-44,20,45,277,201506,28915
81797,36.99857,6,45-54,5,7,277,201506,28915
81798,38.69182,8,55-64,6,11,277,201506,28915
81799,175.1095,14,>=65,12,20,277,201506,28915
81800,68.87231,11,25-34,11,13,277,201506,28022
81801,227.34211,13,35-44,10,19,277,201506,28022
81802,41.15909,8,45-54,9,11,277,201506,28022
81803,15.375,0,filtered,0,4,277,201506,28022
81804,15.6625,4,35-44,4,4,277,201506,28690
81805,898.42167,0,filtered,0,6,277,201506,28690
81806,183.915,4,<=24,8,8,277,201506,28038
81807,65.11909,15,25-34,19,22,277,201506,28038
81808,17.86917,24,35-44,22,36,277,201506,28038
81809,21.45455,8,45-54,10,11,277,201506,28038
81810,207.58667,6,55-64,6,6,277,201506,28038
81811,43.05375,5,>=65,5,8,277,201506,28038
81812,15.375,4,<=24,4,4,277,201506,28035
81813,33.315,21,25-34,17,30,277,201506,28035
81814,55.52417,17,35-44,15,24,277,201506,28035
81815,33.22706,12,45-54,12,17,277,201506,28035
81816,220.72334,6,55-64,6,6,277,201506,28035
81817,20.59857,7,>=65,7,7,277,201506,28035
81818,39.71444,9,<=24,9,9,277,201506,28223
81819,31.52,10,25-34,10,12,277,201506,28223
81820,64.32077,11,35-44,11,13,277,201506,28223
81821,110.50813,13,45-54,14,16,277,201506,28223
81822,30.855,7,55-64,6,8,277,201506,28223
81823,44.66889,7,>=65,8,9,277,201506,28223
81824,9.21,3,<=24,3,3,277,201506,28007
81825,29.32214,13,25-34,11,14,277,201506,28007
81826,31.67375,14,35-44,10,16,277,201506,28007
81827,28.48619,12,45-54,16,21,277,201506,28007
81828,75.75882,10,55-64,14,17,277,201506,28007
81829,165.37,5,>=65,4,7,277,201506,28007
81830,12.21,3,<=24,3,3,277,201506,28008
81831,177.59572,6,25-34,5,7,277,201506,28008
81832,23.33965,23,35-44,23,29,277,201506,28008
81833,59.55769,11,45-54,15,26,277,201506,28008
81834,35.945,5,55-64,5,6,277,201506,28008
81835,19.725,6,>=65,6,6,277,201506,28008
81836,30.32773,16,25-34,13,22,277,201506,28922
81837,34.19137,19,35-44,12,22,277,201506,28922
81838,78.11834,12,45-54,9,18,277,201506,28922
81839,47.708,4,>=65,4,5,277,201506,28922
81840,47.25727,0,filtered,0,11,277,201506,28922
81841,19.566,12,25-34,13,15,277,201506,28028
81842,20.53947,14,35-44,13,19,277,201506,28028
81843,49.19957,12,45-54,21,47,277,201506,28028
81844,54.64143,4,55-64,7,7,277,201506,28028
81845,14.56444,5,>=65,8,9,277,201506,28028
81846,21.23,0,filtered,0,1,277,201506,28028
81847,33.2336,16,35-44,7,25,277,201506,28919
81848,35.93593,18,45-54,7,27,277,201506,28919
81849,164.45111,4,55-64,4,9,277,201506,28919
81850,47.058,0,filtered,0,5,277,201506,28919
81851,10.51667,3,<=24,3,3,277,201506,28015
81852,16.44953,16,25-34,15,21,277,201506,28015
81853,21.30529,23,35-44,25,34,277,201506,28015
81854,66.2375,12,45-54,12,16,277,201506,28015
81855,70.62,4,55-64,4,4,277,201506,28015
81856,58.42177,10,>=65,13,17,277,201506,28015
81857,25.43462,8,Unknown,10,13,277,201506,28002
81858,26.6375,18,25-34,18,24,277,201506,28002
81859,31.5819,17,35-44,17,21,277,201506,28002
81860,35.20538,7,45-54,11,13,277,201506,28002
81861,23.97571,4,55-64,4,7,277,201506,28002
81862,107.578,8,>=65,3,10,277,201506,28002
81863,51.16479,16,25-34,14,23,277,201506,28034
81864,41.69207,24,35-44,14,29,277,201506,28034
81865,38.04294,13,45-54,16,17,277,201506,28034
81866,27.57,3,>=65,3,3,277,201506,28034
